"Bcell"	"MCL"	"BtoMCL_logFC"	"BtoMCL_adj.P.Val"	"combo.name"
"284422"	"1"	"1"	" 0.064307187"	"1.654607e-03"	"284422"
"27065"	"1"	"1"	" 0.124122976"	"1.690650e-03"	"27065"
"53981"	"1"	"1"	"-0.031752683"	"2.345304e-03"	"53981"
"5791"	"1"	"1"	" 0.046954469"	"1.877610e-03"	"5791"
"285638"	"1"	"1"	"-0.024559692"	"1.730761e-03"	"285638"
"80351"	"1"	"1"	"-0.055632021"	"2.090612e-03"	"80351"
"2200"	"1"	"1"	" 0.042948554"	"1.819601e-03"	"2200"
"51271"	"1"	"1"	"-0.035889374"	"2.310780e-03"	"51271"
"9094"	"1"	"1"	" 0.034093673"	"2.295533e-03"	"9094"
"339479"	"1"	"1"	" 0.025452787"	"1.448947e-03"	"339479"
"64332"	"1"	"1"	"-0.093174016"	"2.871906e-03"	"64332"
"134701"	"1"	"1"	" 0.022047617"	"1.509391e-03"	"134701"
"27443"	"1"	"1"	" 0.018662006"	"1.633299e-03"	"27443"
"85379"	"1"	"1"	" 0.031333338"	"1.741031e-03"	"85379"
"23603"	"1"	"1"	" 0.052292172"	"2.760194e-03"	"23603"
"9853"	"1"	"1"	"-0.025543449"	"2.066470e-03"	"9853"
"54869"	"1"	"1"	" 0.032767755"	"1.915785e-03"	"54869"
"5985"	"1"	"1"	" 0.035813644"	"2.347122e-03"	"5985"
"7410"	"1"	"1"	" 0.032173637"	"2.312493e-03"	"7410"
"127733"	"1"	"1"	"-0.017356252"	"1.751665e-03"	"127733"
"55568"	"1"	"1"	"-0.046230835"	"2.380923e-03"	"55568"
"80212"	"1"	"1"	" 0.044969151"	"2.457335e-03"	"80212"
"140832"	"1"	"1"	"-0.021510290"	"1.552856e-03"	"140832"
"3216"	"1"	"1"	"-0.047648143"	"1.476757e-03"	"3216"
"5051"	"1"	"1"	"-0.021392968"	"1.995859e-03"	"5051"
"64711"	"1"	"1"	" 0.017964346"	"1.631840e-03"	"64711"
"10437"	"1"	"1"	"-0.079399442"	"3.283322e-03"	"10437"
"56882"	"1"	"1"	"-0.051961337"	"2.514928e-03"	"56882"
"59084"	"1"	"1"	" 0.057027773"	"1.564946e-03"	"59084"
"643733"	"1"	"1"	"-0.148115072"	"2.457068e-03"	"643733"
"84619"	"1"	"1"	"-0.043443993"	"2.494185e-03"	"84619"
"64224"	"1"	"1"	" 0.037737076"	"2.457068e-03"	"64224"
"29923"	"1"	"1"	" 0.060413335"	"2.263922e-03"	"29923"
"645188"	"1"	"1"	"-0.026414621"	"1.585495e-03"	"645188"
"11218"	"1"	"1"	" 0.045138670"	"2.340364e-03"	"11218"
"55845"	"1"	"1"	"-0.039074169"	"3.070352e-03"	"55845"
"120863"	"1"	"1"	" 0.019133752"	"1.605931e-03"	"120863"
"10296"	"1"	"1"	" 0.036883798"	"2.894515e-03"	"10296"
"646658"	"1"	"1"	"-0.021452506"	"1.969883e-03"	"646658"
"8394"	"1"	"1"	" 0.038681101"	"2.456152e-03"	"8394"
"10057"	"1"	"1"	" 0.066088121"	"2.394552e-03"	"10057"
"390064"	"1"	"1"	"-0.017461352"	"1.878033e-03"	"390064"
"284600"	"1"	"1"	"-0.023084295"	"2.267914e-03"	"284600"
"23099"	"1"	"1"	"-0.029423206"	"2.190001e-03"	"23099"
"100506994"	"1"	"1"	" 0.027449895"	"1.631928e-03"	"100506994"
"57182"	"1"	"1"	" 0.047472227"	"1.642948e-03"	"57182"
"100507043"	"1"	"1"	" 0.105106099"	"1.758988e-03"	"100507043"
"10581"	"1"	"1"	"-0.093007941"	"3.079205e-03"	"10581"
"80174"	"1"	"1"	" 0.016665017"	"1.960496e-03"	"80174"
"728431"	"1"	"1"	"-0.026739765"	"1.784298e-03"	"728431"
"6748"	"1"	"1"	"-0.052618939"	"3.183903e-03"	"6748"
"84272"	"1"	"1"	"-0.044138063"	"2.439921e-03"	"84272"
"24140"	"1"	"1"	" 0.025032013"	"2.741438e-03"	"24140"
"28425"	"1"	"1"	"-0.155056980"	"2.597332e-03"	"28425"
"112724"	"1"	"1"	"-0.035767574"	"2.465436e-03"	"112724"
"51490"	"1"	"1"	" 0.027611933"	"2.487362e-03"	"51490"
"65055"	"1"	"1"	"-0.033086161"	"1.789405e-03"	"65055"
"57539"	"1"	"1"	" 0.033274147"	"1.970240e-03"	"57539"
"28442"	"1"	"1"	"-0.243735906"	"2.942207e-03"	"28442"
"90417"	"1"	"1"	" 0.039725287"	"2.710354e-03"	"90417"
"51259"	"1"	"1"	"-0.031646064"	"2.887191e-03"	"51259"
"23210"	"1"	"1"	"-0.024902282"	"2.481027e-03"	"23210"
"4215"	"1"	"1"	"-0.034969226"	"2.601065e-03"	"4215"
"113444"	"1"	"1"	"-0.019758378"	"2.772257e-03"	"113444"
"100862662"	"1"	"1"	" 0.018440449"	"1.908078e-03"	"100862662"
"63931"	"1"	"1"	"-0.035376108"	"2.907924e-03"	"63931"
"4860"	"1"	"1"	"-0.056193140"	"3.067766e-03"	"4860"
"4986"	"1"	"1"	"-0.017458452"	"1.758988e-03"	"4986"
"8751"	"1"	"1"	" 0.022167155"	"2.819486e-03"	"8751"
"388743"	"1"	"1"	"-0.050632758"	"1.878033e-03"	"388743"
"89765"	"1"	"1"	" 0.052029226"	"1.822683e-03"	"89765"
"101929181"	"1"	"1"	" 0.019984215"	"1.855105e-03"	"101929181"
"135892"	"1"	"1"	"-0.016274592"	"2.084111e-03"	"135892"
"64689"	"1"	"1"	" 0.047371192"	"2.505546e-03"	"64689"
"7325"	"1"	"1"	"-0.093903690"	"3.070613e-03"	"7325"
"51744"	"1"	"1"	" 0.025128181"	"1.821886e-03"	"51744"
"6253"	"1"	"1"	"-0.048218766"	"2.182065e-03"	"6253"
"404201"	"1"	"1"	" 0.014897731"	"1.768709e-03"	"404201"
"125875"	"1"	"1"	" 0.023578635"	"2.013259e-03"	"125875"
"80208"	"1"	"1"	"-0.031010387"	"2.834340e-03"	"80208"
"23325"	"1"	"1"	"-0.068189588"	"3.264820e-03"	"23325"
"80270"	"1"	"1"	"-0.030118046"	"2.490281e-03"	"80270"
"101929726"	"1"	"1"	" 0.017259245"	"2.267073e-03"	"101929726"
"9781"	"1"	"1"	" 0.082752126"	"2.110010e-03"	"9781"
"148170"	"1"	"1"	" 0.054782054"	"1.978099e-03"	"148170"
"55081"	"1"	"1"	"-0.057483638"	"2.825541e-03"	"55081"
"219621"	"1"	"1"	" 0.020536373"	"1.758988e-03"	"219621"
"2028"	"1"	"1"	" 0.039476663"	"1.765183e-03"	"2028"
"160518"	"1"	"1"	"-0.049481961"	"2.632334e-03"	"160518"
"5639"	"1"	"1"	"-0.025155869"	"2.108687e-03"	"5639"
"149069"	"1"	"1"	"-0.016709255"	"2.350358e-03"	"149069"
"10818"	"1"	"1"	"-0.022968248"	"2.212856e-03"	"10818"
"875"	"1"	"1"	"-0.097695142"	"2.434395e-03"	"875"
"79695"	"1"	"1"	" 0.043495883"	"2.283654e-03"	"79695"
"6510"	"1"	"1"	"-0.059308374"	"2.983298e-03"	"6510"
"27334"	"1"	"1"	"-0.084063952"	"3.142324e-03"	"27334"
"112703"	"1"	"1"	" 0.018407717"	"2.106372e-03"	"112703"
"140461"	"1"	"1"	"-0.039933930"	"2.514710e-03"	"140461"
"59341"	"1"	"1"	"-0.019831074"	"2.025414e-03"	"59341"
"4846"	"1"	"1"	" 0.029091959"	"1.931344e-03"	"4846"
"286076"	"1"	"1"	" 0.023912505"	"2.095075e-03"	"286076"
"4335"	"1"	"1"	"-0.045731962"	"2.987740e-03"	"4335"
"55900"	"1"	"1"	" 0.056120314"	"2.464953e-03"	"55900"
"6326"	"1"	"1"	"-0.025983892"	"1.881196e-03"	"6326"
"6843"	"1"	"1"	" 0.053647690"	"2.702398e-03"	"6843"
"22869"	"1"	"1"	"-0.036331544"	"2.494478e-03"	"22869"
"101927263"	"1"	"1"	" 0.026344382"	"1.870870e-03"	"101927263"
"56917"	"1"	"1"	"-0.028603063"	"2.056847e-03"	"56917"
"55788"	"1"	"2"	"-0.051045850"	"3.369755e-03"	"55788"
"55070"	"1"	"1"	"-0.059114907"	"2.451759e-03"	"55070"
"27069"	"1"	"1"	"-0.025279065"	"3.435519e-03"	"27069"
"3426"	"1"	"1"	"-0.041690845"	"2.263844e-03"	"3426"
"80833"	"1"	"1"	" 0.062339739"	"2.818266e-03"	"80833"
"116071"	"1"	"1"	" 0.040626499"	"2.086936e-03"	"116071"
"80862"	"1"	"1"	" 0.055093667"	"2.077159e-03"	"80862"
"2935"	"1"	"1"	"-0.029104114"	"3.141015e-03"	"2935"
"221443"	"1"	"1"	"-0.054319305"	"3.181626e-03"	"221443"
"389362"	"1"	"1"	" 0.050656863"	"3.121246e-03"	"389362"
"100652770"	"1"	"1"	" 0.024377206"	"1.966625e-03"	"100652770"
"5116"	"1"	"1"	" 0.036947346"	"2.672475e-03"	"5116"
"79837"	"1"	"1"	" 0.045549582"	"2.972681e-03"	"79837"
"6659"	"1"	"1"	"-0.097344546"	"3.024130e-03"	"6659"
"140688"	"1"	"1"	" 0.032586539"	"2.231982e-03"	"140688"
"9087"	"1"	"1"	"-0.023570530"	"3.138956e-03"	"9087"
"259173"	"1"	"1"	" 0.021806199"	"2.518749e-03"	"259173"
"56964"	"1"	"1"	" 0.026527389"	"2.457773e-03"	"56964"
"54816"	"1"	"1"	"-0.048636002"	"2.496730e-03"	"54816"
"994"	"1"	"1"	" 0.084885422"	"3.330626e-03"	"994"
"22900"	"1"	"1"	"-0.045876701"	"3.221283e-03"	"22900"
"149175"	"1"	"1"	" 0.043805199"	"2.405247e-03"	"149175"
"57646"	"1"	"1"	"-0.061846516"	"3.090721e-03"	"57646"
"9015"	"1"	"1"	"-0.043560345"	"2.904460e-03"	"9015"
"100506469"	"1"	"1"	" 0.033286597"	"2.954585e-03"	"100506469"
"119369"	"1"	"1"	"-0.040184243"	"2.078916e-03"	"119369"
"5826"	"1"	"1"	" 0.028408628"	"2.767295e-03"	"5826"
"51155"	"1"	"1"	"-0.050861607"	"3.741812e-03"	"51155"
"2844"	"1"	"1"	"-0.020585567"	"2.631185e-03"	"2844"
"100129917"	"1"	"1"	"-0.031472619"	"2.051248e-03"	"100129917"
"80262"	"1"	"1"	" 0.022735018"	"3.039626e-03"	"80262"
"3778"	"1"	"1"	"-0.035069909"	"2.423354e-03"	"3778"
"2984"	"1"	"1"	"-0.076655967"	"2.639454e-03"	"2984"
"56947"	"1"	"1"	"-0.036495823"	"3.604253e-03"	"56947"
"81532"	"1"	"1"	" 0.029557383"	"2.892320e-03"	"81532"
"124935"	"1"	"1"	" 0.040385584"	"2.770394e-03"	"124935"
"10758"	"1"	"1"	"-0.032349287"	"3.146082e-03"	"10758"
"27342"	"1"	"1"	"-0.045129901"	"3.070848e-03"	"27342"
"55182"	"1"	"1"	" 0.034715463"	"3.488534e-03"	"55182"
"7737"	"1"	"1"	"-0.039701019"	"3.476220e-03"	"7737"
"9037"	"1"	"1"	" 0.041640760"	"2.465107e-03"	"9037"
"388284"	"1"	"1"	" 0.023273552"	"2.748185e-03"	"388284"
"201626"	"1"	"1"	"-0.025330321"	"3.406753e-03"	"201626"
"7638"	"1"	"1"	"-0.023386799"	"2.205126e-03"	"7638"
"100506100"	"1"	"1"	"-0.069854878"	"3.315734e-03"	"100506100"
"11059"	"1"	"1"	" 0.041413398"	"3.358877e-03"	"11059"
"5911"	"1"	"1"	"-0.074126973"	"3.604673e-03"	"5911"
"1207"	"1"	"1"	"-0.041754046"	"3.921171e-03"	"1207"
"23636"	"1"	"1"	"-0.018030182"	"3.396378e-03"	"23636"
"9819"	"1"	"1"	"-0.043663266"	"3.390987e-03"	"9819"
"118427"	"1"	"1"	"-0.018718567"	"2.138906e-03"	"118427"
"100996251"	"1"	"1"	"-0.022011216"	"2.876276e-03"	"100996251"
"83446"	"1"	"1"	" 0.027687577"	"2.521374e-03"	"83446"
"10615"	"1"	"1"	" 0.059459277"	"3.216333e-03"	"10615"
"2035"	"1"	"1"	" 0.046818654"	"3.323177e-03"	"2035"
"170591"	"1"	"1"	"-0.069780610"	"2.768543e-03"	"170591"
"92305"	"1"	"1"	"-0.024763372"	"3.062085e-03"	"92305"
"89846"	"1"	"1"	" 0.061354664"	"3.465467e-03"	"89846"
"6569"	"1"	"1"	"-0.018692132"	"2.442949e-03"	"6569"
"26056"	"1"	"1"	"-0.033635401"	"2.672450e-03"	"26056"
"347734"	"1"	"1"	" 0.057305041"	"3.583813e-03"	"347734"
"167359"	"1"	"1"	"-0.023538856"	"2.362276e-03"	"167359"
"338557"	"1"	"1"	"-0.019721815"	"2.223494e-03"	"338557"
"29070"	"1"	"1"	" 0.052761734"	"2.221931e-03"	"29070"
"2709"	"1"	"1"	" 0.022951806"	"2.631811e-03"	"2709"
"151254"	"1"	"1"	"-0.011658017"	"2.201098e-03"	"151254"
"11119"	"1"	"1"	" 0.072450011"	"3.530401e-03"	"11119"
"81030"	"1"	"1"	"-0.055399711"	"2.747202e-03"	"81030"
"636"	"1"	"1"	" 0.043489829"	"3.106973e-03"	"636"
"29989"	"1"	"1"	"-0.026280660"	"2.428567e-03"	"29989"
"8545"	"1"	"1"	"-0.042072404"	"3.970523e-03"	"8545"
"285126"	"1"	"1"	" 0.019342361"	"2.466206e-03"	"285126"
"5733"	"1"	"1"	" 0.012049684"	"2.308335e-03"	"5733"
"92140"	"1"	"1"	"-0.041929700"	"3.724745e-03"	"92140"
"10067"	"1"	"1"	"-0.031363553"	"3.928511e-03"	"10067"
"79037"	"1"	"1"	"-0.080405853"	"4.218944e-03"	"79037"
"57186"	"1"	"1"	" 0.032642436"	"2.856596e-03"	"57186"
"7276"	"1"	"1"	"-0.028742027"	"2.939003e-03"	"7276"
"100996624"	"1"	"1"	"-0.017043743"	"2.224612e-03"	"100996624"
"348825"	"1"	"1"	"-0.023234118"	"2.960460e-03"	"348825"
"1960"	"1"	"1"	"-0.134108936"	"3.972241e-03"	"1960"
"10392"	"1"	"1"	" 0.028944905"	"3.221283e-03"	"10392"
"147670"	"1"	"1"	" 0.039317384"	"2.246358e-03"	"147670"
"337867"	"1"	"1"	"-0.060718830"	"3.835552e-03"	"337867"
"9572"	"1"	"1"	"-0.025930786"	"3.452627e-03"	"9572"
"5211"	"1"	"1"	" 0.037987775"	"3.785356e-03"	"5211"
"55184"	"1"	"1"	" 0.033426844"	"2.670389e-03"	"55184"
"4644"	"1"	"1"	" 0.032040829"	"2.994394e-03"	"4644"
"57863"	"1"	"1"	" 0.018326170"	"2.962607e-03"	"57863"
"114792"	"1"	"1"	" 0.024616081"	"2.257234e-03"	"114792"
"54807"	"1"	"1"	"-0.050564120"	"3.638237e-03"	"54807"
"57571"	"1"	"1"	" 0.089047088"	"3.351990e-03"	"57571"
"5373"	"1"	"1"	"-0.031811272"	"3.764774e-03"	"5373"
"653784"	"1"	"1"	"-0.057445405"	"4.395364e-03"	"653784"
"339229"	"1"	"1"	" 0.031665511"	"3.823096e-03"	"339229"
"7162"	"1"	"1"	" 0.055911774"	"2.941464e-03"	"7162"
"28514"	"1"	"1"	" 0.052573686"	"2.918861e-03"	"28514"
"91782"	"1"	"1"	" 0.074745024"	"4.180321e-03"	"91782"
"6908"	"1"	"1"	" 0.037785358"	"3.494397e-03"	"6908"
"10846"	"1"	"1"	"-0.013652830"	"2.415203e-03"	"10846"
"84665"	"1"	"1"	"-0.021887808"	"3.065964e-03"	"84665"
"54505"	"1"	"1"	" 0.034789664"	"3.824603e-03"	"54505"
"284656"	"1"	"1"	" 0.029281371"	"2.655516e-03"	"284656"
"10095"	"1"	"1"	"-0.049858382"	"5.100822e-03"	"10095"
"255394"	"1"	"1"	"-0.027974124"	"2.537066e-03"	"255394"
"376940"	"1"	"1"	" 0.032304430"	"2.650974e-03"	"376940"
"58475"	"1"	"1"	"-0.115692373"	"4.144546e-03"	"58475"
"6491"	"1"	"1"	" 0.053467889"	"3.281527e-03"	"6491"
"9215"	"1"	"1"	"-0.041176326"	"3.166413e-03"	"9215"
"57664"	"1"	"1"	" 0.028739702"	"2.720731e-03"	"57664"
"56128"	"1"	"1"	"-0.019375434"	"2.487239e-03"	"56128"
"27131"	"1"	"1"	"-0.033239704"	"4.370059e-03"	"27131"
"7581"	"1"	"1"	" 0.046036861"	"3.106973e-03"	"7581"
"3065"	"1"	"1"	"-0.041664647"	"4.880030e-03"	"3065"
"22916"	"1"	"1"	" 0.045216168"	"4.112649e-03"	"22916"
"100506585"	"1"	"1"	" 0.026212462"	"2.737863e-03"	"100506585"
"65992"	"1"	"1"	"-0.030296767"	"4.015925e-03"	"65992"
"5716"	"1"	"1"	" 0.033158478"	"4.341222e-03"	"5716"
"200316"	"1"	"1"	"-0.041888879"	"3.024130e-03"	"200316"
"4363"	"1"	"1"	" 0.050455681"	"4.292937e-03"	"4363"
"283212"	"1"	"1"	" 0.037684143"	"2.563407e-03"	"283212"
"124995"	"1"	"1"	"-0.037169287"	"4.273278e-03"	"124995"
"126364"	"1"	"1"	" 0.039470423"	"3.004659e-03"	"126364"
"389332"	"1"	"1"	" 0.018220707"	"2.780631e-03"	"389332"
"100652768"	"1"	"1"	" 0.048408468"	"3.345468e-03"	"100652768"
"79919"	"1"	"1"	"-0.034099758"	"2.608151e-03"	"79919"
"51599"	"1"	"1"	" 0.066591825"	"3.622157e-03"	"51599"
"254122"	"1"	"1"	"-0.022502558"	"2.796880e-03"	"254122"
"54915"	"1"	"1"	"-0.026730510"	"4.369918e-03"	"54915"
"8723"	"1"	"1"	" 0.038648157"	"3.695750e-03"	"8723"
"54457"	"1"	"1"	"-0.012847743"	"2.670909e-03"	"54457"
"3350"	"1"	"1"	"-0.018425174"	"2.892135e-03"	"3350"
"116511"	"1"	"1"	"-0.021048295"	"2.989210e-03"	"116511"
"51371"	"1"	"1"	"-0.048023828"	"4.232635e-03"	"51371"
"374986"	"1"	"1"	" 0.035101597"	"2.899469e-03"	"374986"
"40"	"1"	"1"	"-0.017144474"	"2.954853e-03"	"40"
"146434"	"1"	"1"	"-0.033740617"	"3.034377e-03"	"146434"
"136895"	"1"	"1"	"-0.052614876"	"3.236594e-03"	"136895"
"6617"	"1"	"1"	"-0.042759694"	"3.972865e-03"	"6617"
"27099"	"1"	"1"	"-0.061890787"	"3.516917e-03"	"27099"
"6632"	"1"	"1"	"-0.038806990"	"4.602710e-03"	"6632"
"10569"	"1"	"1"	" 0.032027647"	"3.947467e-03"	"10569"
"60386"	"1"	"1"	"-0.042324123"	"4.437660e-03"	"60386"
"153364"	"1"	"1"	" 0.026664582"	"2.821855e-03"	"153364"
"81875"	"1"	"1"	"-0.047522223"	"4.561507e-03"	"81875"
"84570"	"1"	"1"	"-0.016363762"	"2.645555e-03"	"84570"
"55687"	"1"	"1"	" 0.030125326"	"4.004569e-03"	"55687"
"10616"	"1"	"1"	" 0.039262436"	"4.154822e-03"	"10616"
"8660"	"1"	"1"	" 0.089334097"	"2.737863e-03"	"8660"
"140686"	"1"	"1"	"-0.018716238"	"2.852034e-03"	"140686"
"122616"	"1"	"1"	"-0.022491744"	"3.188454e-03"	"122616"
"23366"	"1"	"1"	" 0.071957758"	"2.645555e-03"	"23366"
"55152"	"1"	"1"	"-0.028523167"	"4.109995e-03"	"55152"
"10769"	"1"	"1"	"-0.133284925"	"3.786914e-03"	"10769"
"10985"	"1"	"1"	"-0.030484484"	"4.729414e-03"	"10985"
"64285"	"1"	"1"	"-0.025161682"	"3.131163e-03"	"64285"
"81844"	"1"	"1"	"-0.040898285"	"4.241905e-03"	"81844"
"11343"	"1"	"1"	" 0.078089735"	"4.148118e-03"	"11343"
"135293"	"1"	"1"	"-0.065895640"	"4.574608e-03"	"135293"
"2147"	"1"	"1"	"-0.023865714"	"2.887838e-03"	"2147"
"100652999"	"1"	"1"	"-0.017181644"	"2.960460e-03"	"100652999"
"60684"	"1"	"1"	" 0.024170143"	"4.361479e-03"	"60684"
"161424"	"1"	"1"	"-0.021253650"	"4.112649e-03"	"161424"
"2671"	"1"	"1"	"-0.017042578"	"4.021588e-03"	"2671"
"200205"	"1"	"1"	"-0.019781174"	"3.004659e-03"	"200205"
"64225"	"1"	"1"	" 0.042979913"	"4.539851e-03"	"64225"
"9894"	"1"	"1"	" 0.030816448"	"4.240269e-03"	"9894"
"90843"	"1"	"1"	"-0.045587009"	"4.384301e-03"	"90843"
"6205"	"1"	"1"	" 0.051147757"	"4.798932e-03"	"6205"
"284004"	"1"	"1"	" 0.058003824"	"4.543560e-03"	"284004"
"222698"	"1"	"1"	"-0.014158925"	"2.785934e-03"	"222698"
"3433"	"1"	"1"	"-0.056635589"	"3.360318e-03"	"3433"
"114801"	"1"	"1"	"-0.073807641"	"2.885438e-03"	"114801"
"2222"	"1"	"2"	"-0.072093344"	"5.660825e-03"	"2222"
"9133"	"1"	"1"	"-0.097507217"	"4.910645e-03"	"9133"
"284716"	"1"	"1"	" 0.014197805"	"2.948939e-03"	"284716"
"100506769"	"1"	"1"	"-0.017272991"	"3.177722e-03"	"100506769"
"64342"	"1"	"1"	" 0.029062020"	"4.280974e-03"	"64342"
"9095"	"1"	"1"	" 0.033174233"	"3.606367e-03"	"9095"
"93974"	"1"	"1"	"-0.033079884"	"4.968071e-03"	"93974"
"7138"	"1"	"1"	" 0.060638949"	"2.848751e-03"	"7138"
"26226"	"1"	"1"	"-0.035718221"	"3.223138e-03"	"26226"
"54465"	"1"	"1"	" 0.036283296"	"4.052180e-03"	"54465"
"4784"	"1"	"1"	" 0.024622604"	"3.377795e-03"	"4784"
"101928844"	"1"	"1"	"-0.020103781"	"3.359775e-03"	"101928844"
"745"	"1"	"1"	"-0.046652693"	"3.213737e-03"	"745"
"83874"	"1"	"1"	" 0.033337074"	"4.528476e-03"	"83874"
"23186"	"1"	"1"	"-0.026951252"	"4.236611e-03"	"23186"
"93624"	"1"	"1"	"-0.033498500"	"4.569523e-03"	"93624"
"6777"	"1"	"1"	"-0.050093904"	"4.703560e-03"	"6777"
"373"	"1"	"1"	"-0.023138514"	"3.481483e-03"	"373"
"29107"	"1"	"1"	"-0.045510707"	"5.204928e-03"	"29107"
"54830"	"1"	"1"	" 0.050953919"	"3.144653e-03"	"54830"
"2673"	"1"	"1"	" 0.046078337"	"3.944376e-03"	"2673"
"24139"	"1"	"1"	" 0.034294907"	"3.688193e-03"	"24139"
"91179"	"1"	"1"	"-0.017317441"	"3.154698e-03"	"91179"
"79622"	"1"	"1"	"-0.057215466"	"5.973398e-03"	"79622"
"10245"	"1"	"1"	"-0.033097667"	"4.981407e-03"	"10245"
"100287932"	"1"	"1"	"-0.027677906"	"5.234246e-03"	"100287932"
"100303728"	"1"	"1"	" 0.031363118"	"3.287231e-03"	"100303728"
"25809"	"1"	"1"	" 0.039178128"	"3.723062e-03"	"25809"
"80724"	"1"	"1"	" 0.017394830"	"3.736142e-03"	"80724"
"340390"	"1"	"1"	" 0.024951278"	"3.061178e-03"	"340390"
"79651"	"1"	"1"	" 0.061425787"	"5.165925e-03"	"79651"
"55707"	"1"	"1"	"-0.036981020"	"5.410197e-03"	"55707"
"1030"	"1"	"1"	"-0.044257054"	"3.779147e-03"	"1030"
"140836"	"1"	"1"	"-0.016255997"	"4.025953e-03"	"140836"
"160364"	"1"	"1"	" 0.028865102"	"2.996177e-03"	"160364"
"23264"	"1"	"1"	" 0.028465112"	"4.357566e-03"	"23264"
"23390"	"1"	"1"	" 0.030327327"	"4.736658e-03"	"23390"
"9732"	"1"	"1"	" 0.055177822"	"3.023816e-03"	"9732"
"100131801"	"1"	"1"	"-0.049585458"	"5.270040e-03"	"100131801"
"2934"	"1"	"1"	"-0.035838766"	"5.227028e-03"	"2934"
"57862"	"1"	"1"	"-0.039433390"	"5.135503e-03"	"57862"
"389792"	"1"	"1"	" 0.029109688"	"3.884551e-03"	"389792"
"6993"	"1"	"1"	" 0.055421928"	"5.348424e-03"	"6993"
"22794"	"1"	"1"	" 0.037450488"	"5.336152e-03"	"22794"
"54468"	"1"	"1"	"-0.050986009"	"5.725092e-03"	"54468"
"441355"	"1"	"1"	" 0.021911450"	"3.448874e-03"	"441355"
"3841"	"1"	"1"	"-0.042972570"	"4.109995e-03"	"3841"
"120526"	"1"	"1"	" 0.032933322"	"4.579600e-03"	"120526"
"79955"	"1"	"1"	" 0.019308639"	"4.191306e-03"	"79955"
"80758"	"1"	"1"	" 0.033863318"	"3.709767e-03"	"80758"
"56126"	"1"	"1"	"-0.042844642"	"3.109783e-03"	"56126"
"113189"	"1"	"1"	"-0.035123909"	"4.681621e-03"	"113189"
"7453"	"1"	"1"	" 0.095873425"	"5.368076e-03"	"7453"
"22986"	"1"	"1"	"-0.021066272"	"3.131163e-03"	"22986"
"283687"	"1"	"1"	"-0.033386486"	"3.994951e-03"	"283687"
"5110"	"1"	"1"	"-0.048108406"	"5.677673e-03"	"5110"
"8659"	"1"	"1"	"-0.024477419"	"4.493578e-03"	"8659"
"23214"	"1"	"1"	" 0.034648327"	"5.746403e-03"	"23214"
"7322"	"1"	"1"	"-0.037601256"	"5.551091e-03"	"7322"
"79675"	"1"	"1"	" 0.039042642"	"5.856418e-03"	"79675"
"9295"	"1"	"1"	" 0.079271163"	"5.009345e-03"	"9295"
"100996419"	"1"	"1"	" 0.031253436"	"3.122788e-03"	"100996419"
"401320"	"1"	"1"	" 0.047088205"	"3.970523e-03"	"401320"
"399818"	"1"	"1"	" 0.026597335"	"3.726931e-03"	"399818"
"221044"	"1"	"1"	" 0.017017709"	"3.328080e-03"	"221044"
"440356"	"1"	"1"	" 0.018678459"	"4.272958e-03"	"440356"
"4221"	"1"	"1"	"-0.035025206"	"5.621057e-03"	"4221"
"7094"	"1"	"1"	" 0.055271759"	"5.056096e-03"	"7094"
"322"	"1"	"1"	" 0.024760270"	"4.653738e-03"	"322"
"4745"	"1"	"1"	"-0.025541050"	"3.668619e-03"	"4745"
"58158"	"1"	"1"	" 0.023743369"	"3.901206e-03"	"58158"
"57677"	"1"	"1"	"-0.030541460"	"3.221283e-03"	"57677"
"8139"	"1"	"1"	" 0.033496030"	"3.376204e-03"	"8139"
"90592"	"1"	"1"	" 0.062966791"	"4.742289e-03"	"90592"
"100507537"	"1"	"1"	" 0.022327840"	"3.387289e-03"	"100507537"
"79841"	"1"	"1"	" 0.054649559"	"3.379066e-03"	"79841"
"51117"	"1"	"1"	" 0.035583772"	"4.995196e-03"	"51117"
"55914"	"1"	"1"	"-0.030557567"	"6.014038e-03"	"55914"
"84698"	"1"	"1"	" 0.031557884"	"3.252435e-03"	"84698"
"10962"	"1"	"1"	" 0.100573577"	"5.285304e-03"	"10962"
"84722"	"1"	"1"	" 0.046424223"	"3.917013e-03"	"84722"
"54957"	"1"	"1"	"-0.024804140"	"4.871456e-03"	"54957"
"286177"	"1"	"1"	"-0.020477872"	"3.281527e-03"	"286177"
"63977"	"1"	"1"	"-0.084008632"	"5.090468e-03"	"63977"
"5969"	"1"	"1"	"-0.029818190"	"3.575082e-03"	"5969"
"84065"	"1"	"1"	" 0.024328033"	"5.468585e-03"	"84065"
"25987"	"1"	"1"	"-0.029979713"	"5.103553e-03"	"25987"
"3360"	"1"	"1"	"-0.013044690"	"4.015925e-03"	"3360"
"3543"	"1"	"1"	"-0.104366475"	"4.434932e-03"	"3543"
"4285"	"1"	"1"	"-0.037587448"	"4.853106e-03"	"4285"
"283899"	"1"	"1"	" 0.039321068"	"5.594930e-03"	"283899"
"23753"	"1"	"1"	"-0.048009443"	"5.566426e-03"	"23753"
"79022"	"1"	"1"	" 0.057894790"	"5.489699e-03"	"79022"
"3021"	"1"	"1"	"-0.082728828"	"5.621057e-03"	"3021"
"253982"	"1"	"1"	" 0.026678836"	"4.052850e-03"	"253982"
