"Bcell"	"MCLe"	"df"	"combo.name"
"157567"	"1"	"1"	"8.745642e-02"	"157567"
"1164"	"1"	"1"	"3.204950e-08"	"1164"
"284297"	"1"	"1"	"4.838397e-01"	"284297"
"51561"	"1"	"1"	"2.217885e-01"	"51561"
"55088"	"1"	"1"	"8.799084e-05"	"55088"
"292"	"1"	"1"	"4.132563e-03"	"292"
"10483"	"1"	"1"	"2.498169e-03"	"10483"
"56159"	"1"	"1"	"4.184533e-01"	"56159"
"80235"	"1"	"1"	"3.365035e-01"	"80235"
"100130155"	"1"	"1"	"2.946655e-01"	"100130155"
"79784"	"1"	"1"	"1.284218e-06"	"79784"
"85019"	"1"	"1"	"4.542015e-04"	"85019"
"100652740"	"1"	"1"	"4.799454e-03"	"100652740"
"6240"	"1"	"1"	"6.977004e-05"	"6240"
"4758"	"1"	"1"	"8.498611e-05"	"4758"
"9051"	"1"	"1"	"2.569959e-04"	"9051"
"10915"	"1"	"1"	"1.704615e-03"	"10915"
"4053"	"1"	"1"	"3.335487e-01"	"4053"
"64863"	"1"	"1"	"3.155397e-04"	"64863"
"7936"	"1"	"1"	"2.445523e-04"	"7936"
"1435"	"1"	"1"	"1.264656e-02"	"1435"
"101060391"	"1"	"1"	"2.669756e-01"	"101060391"
"131408"	"1"	"1"	"4.736511e-01"	"131408"
"5501"	"1"	"1"	"8.821346e-03"	"5501"
"3045"	"1"	"1"	"2.279110e-01"	"3045"
"23639"	"1"	"1"	"3.321863e-01"	"23639"
"84465"	"1"	"1"	"2.866170e-01"	"84465"
"79888"	"1"	"1"	"5.976576e-03"	"79888"
"339488"	"1"	"1"	"2.252210e-01"	"339488"
"11004"	"1"	"1"	"6.024980e-06"	"11004"
"79895"	"1"	"1"	"1.476757e-01"	"79895"
"55532"	"1"	"1"	"3.991959e-01"	"55532"
"27304"	"1"	"1"	"6.594435e-03"	"27304"
"51196"	"1"	"1"	"6.570767e-03"	"51196"
"56146"	"1"	"1"	"3.249981e-01"	"56146"
"84915"	"1"	"1"	"5.755464e-04"	"84915"
"3101"	"1"	"1"	"4.598331e-01"	"3101"
"8438"	"1"	"1"	"1.811548e-13"	"8438"
"390205"	"1"	"1"	"4.515972e-03"	"390205"
"54933"	"1"	"1"	"3.199337e-01"	"54933"
"348262"	"1"	"1"	"1.834471e-01"	"348262"
"796"	"1"	"1"	"2.845829e-01"	"796"
"64108"	"1"	"1"	"4.176857e-03"	"64108"
"143279"	"1"	"1"	"3.750834e-01"	"143279"
"84282"	"1"	"1"	"1.804099e-03"	"84282"
"9127"	"1"	"1"	"3.012347e-01"	"9127"
"8971"	"1"	"1"	"5.152020e-08"	"8971"
"9240"	"1"	"1"	"2.098282e-04"	"9240"
"5119"	"1"	"1"	"1.023694e-02"	"5119"
"79803"	"1"	"1"	"3.786841e-01"	"79803"
"22839"	"1"	"1"	"3.755402e-06"	"22839"
"815"	"1"	"1"	"1.944889e-01"	"815"
"677838"	"1"	"1"	"5.264185e-02"	"677838"
"6217"	"1"	"1"	"4.391404e-03"	"6217"
"4807"	"1"	"1"	"1.747154e-03"	"4807"
"6837"	"1"	"1"	"1.839270e-01"	"6837"
"8209"	"1"	"1"	"1.892651e-01"	"8209"
"4486"	"1"	"1"	"3.502538e-05"	"4486"
"23585"	"1"	"1"	"3.777149e-01"	"23585"
"4281"	"1"	"1"	"1.389888e-01"	"4281"
"5921"	"1"	"1"	"7.637135e-03"	"5921"
"153222"	"1"	"1"	"5.913931e-02"	"153222"
"4852"	"1"	"1"	"4.703713e-03"	"4852"
"84328"	"1"	"1"	"9.298531e-03"	"84328"
"10850"	"1"	"1"	"3.720298e-01"	"10850"
"6830"	"1"	"1"	"1.619335e-01"	"6830"
"26212"	"1"	"1"	"3.073767e-01"	"26212"
"8353"	"1"	"1"	"6.626108e-03"	"8353"
"29886"	"1"	"1"	"1.077268e-03"	"29886"
"1306"	"1"	"1"	"2.530828e-01"	"1306"
"133686"	"1"	"1"	"6.046042e-03"	"133686"
"51321"	"1"	"1"	"2.918516e-01"	"51321"
"10886"	"1"	"1"	"3.873810e-01"	"10886"
"100507391"	"1"	"1"	"2.873695e-01"	"100507391"
"63941"	"1"	"1"	"2.127935e-03"	"63941"
"157"	"1"	"1"	"1.427851e-03"	"157"
"9866"	"1"	"1"	"4.622662e-01"	"9866"
"5534"	"1"	"1"	"3.798666e-01"	"5534"
"80714"	"1"	"1"	"1.021042e-01"	"80714"
"7979"	"1"	"1"	"1.262872e-04"	"7979"
"200933"	"1"	"1"	"2.883282e-03"	"200933"
"55072"	"1"	"1"	"8.088973e-02"	"55072"
"57542"	"1"	"1"	"5.346459e-03"	"57542"
"84467"	"1"	"1"	"4.192604e-01"	"84467"
"28981"	"1"	"1"	"3.497119e-01"	"28981"
"256302"	"1"	"1"	"2.635592e-03"	"256302"
"50619"	"1"	"1"	"3.623378e-01"	"50619"
"7512"	"1"	"1"	"3.553480e-03"	"7512"
"537"	"1"	"1"	"3.626169e-01"	"537"
"55335"	"1"	"1"	"2.307324e-01"	"55335"
"10384"	"1"	"1"	"3.927672e-06"	"10384"
"79026"	"1"	"1"	"1.608969e-09"	"79026"
"6536"	"1"	"1"	"6.835896e-06"	"6536"
"5775"	"1"	"1"	"1.671553e-06"	"5775"
"26469"	"1"	"1"	"3.161204e-01"	"26469"
"5873"	"1"	"1"	"6.040471e-06"	"5873"
"152137"	"1"	"1"	"2.668704e-05"	"152137"
"1608"	"1"	"1"	"1.421090e-05"	"1608"
"259240"	"1"	"1"	"4.792170e-01"	"259240"
"617"	"1"	"1"	"2.106584e-05"	"617"
"83734"	"1"	"1"	"3.264719e-01"	"83734"
"157807"	"1"	"1"	"3.420285e-01"	"157807"
"3015"	"1"	"1"	"4.132096e-05"	"3015"
"286144"	"1"	"1"	"1.356415e-01"	"286144"
"5179"	"1"	"1"	"3.608041e-01"	"5179"
"10125"	"1"	"1"	"3.391296e-13"	"10125"
"8564"	"1"	"1"	"2.546759e-01"	"8564"
"129831"	"1"	"1"	"2.151658e-01"	"129831"
"219972"	"1"	"1"	"2.040151e-04"	"219972"
"763"	"1"	"1"	"2.708197e-01"	"763"
"51585"	"1"	"1"	"1.532980e-08"	"51585"
"729440"	"1"	"1"	"5.765560e-06"	"729440"
"117246"	"1"	"1"	"1.555107e-04"	"117246"
"57589"	"1"	"1"	"3.057535e-03"	"57589"
"478"	"1"	"1"	"2.323656e-01"	"478"
"5714"	"1"	"1"	"2.442954e-01"	"5714"
"5207"	"1"	"1"	"1.634540e-01"	"5207"
"8682"	"1"	"1"	"1.059696e-04"	"8682"
"347744"	"1"	"1"	"3.950964e-04"	"347744"
"80143"	"1"	"1"	"3.966571e-02"	"80143"
"93594"	"1"	"1"	"8.279566e-02"	"93594"
"100506436"	"1"	"1"	"1.529159e-01"	"100506436"
"10287"	"1"	"1"	"1.204148e-03"	"10287"
"389072"	"1"	"1"	"4.538480e-07"	"389072"
"4938"	"1"	"1"	"2.980589e-04"	"4938"
"5494"	"1"	"1"	"3.337044e-03"	"5494"
"286006"	"1"	"1"	"1.372031e-04"	"286006"
"80765"	"1"	"1"	"3.466494e-01"	"80765"
"30010"	"1"	"1"	"2.992406e-01"	"30010"
"55110"	"1"	"1"	"2.185766e-05"	"55110"
"1525"	"1"	"1"	"4.685104e-01"	"1525"
"84232"	"1"	"1"	"1.348717e-05"	"84232"
"25782"	"1"	"1"	"1.874655e-01"	"25782"
"4172"	"1"	"1"	"2.648291e-01"	"4172"
"3934"	"1"	"1"	"3.710316e-04"	"3934"
"84458"	"1"	"1"	"3.314258e-01"	"84458"
"64223"	"1"	"1"	"3.760955e-01"	"64223"
"399959"	"1"	"1"	"5.007402e-04"	"399959"
"10668"	"1"	"1"	"2.120299e-01"	"10668"
"8520"	"1"	"1"	"4.187604e-01"	"8520"
"285311"	"1"	"1"	"4.134727e-01"	"285311"
"100505641"	"1"	"1"	"5.147364e-08"	"100505641"
"284576"	"1"	"1"	"3.144116e-01"	"284576"
"7376"	"1"	"1"	"9.114010e-11"	"7376"
"2729"	"1"	"1"	"4.299967e-01"	"2729"
"79671"	"1"	"1"	"7.699270e-03"	"79671"
"9921"	"1"	"1"	"1.218850e-05"	"9921"
"645745"	"1"	"1"	"4.710984e-01"	"645745"
"6388"	"1"	"1"	"2.358001e-01"	"6388"
"375323"	"1"	"1"	"2.876238e-01"	"375323"
"1558"	"1"	"1"	"1.767088e-01"	"1558"
"101927320"	"1"	"1"	"1.517541e-01"	"101927320"
"5709"	"1"	"1"	"3.529572e-01"	"5709"
"7818"	"1"	"1"	"2.406253e-01"	"7818"
"54780"	"1"	"1"	"8.830765e-06"	"54780"
"273"	"1"	"1"	"1.268731e-01"	"273"
"25878"	"1"	"1"	"3.167569e-01"	"25878"
"79663"	"1"	"1"	"9.475917e-05"	"79663"
"1186"	"1"	"1"	"6.998768e-03"	"1186"
"51660"	"1"	"1"	"2.378085e-04"	"51660"
"728081"	"1"	"1"	"4.303036e-01"	"728081"
"55888"	"1"	"1"	"5.333052e-05"	"55888"
"2981"	"1"	"1"	"1.421618e-01"	"2981"
"101926888"	"1"	"1"	"4.627695e-01"	"101926888"
"100874107"	"1"	"1"	"3.225148e-01"	"100874107"
"79736"	"1"	"1"	"7.493073e-04"	"79736"
"84883"	"1"	"1"	"3.877207e-01"	"84883"
"3843"	"1"	"1"	"8.073694e-04"	"3843"
"25840"	"1"	"1"	"2.396178e-02"	"25840"
"3308"	"1"	"1"	"2.674327e-01"	"3308"
"201780"	"1"	"1"	"3.129742e-01"	"201780"
"11163"	"1"	"1"	"2.680534e-01"	"11163"
"57061"	"1"	"1"	"3.602737e-03"	"57061"
"57864"	"1"	"1"	"1.481516e-01"	"57864"
"133383"	"1"	"1"	"1.836452e-01"	"133383"
"9879"	"1"	"1"	"3.161313e-08"	"9879"
"5194"	"1"	"1"	"2.470265e-05"	"5194"
"25896"	"1"	"1"	"1.229841e-02"	"25896"
"144571"	"1"	"1"	"3.979593e-01"	"144571"
"1642"	"1"	"1"	"3.765579e-01"	"1642"
"116362"	"1"	"1"	"4.404547e-01"	"116362"
"647107"	"1"	"1"	"4.714059e-01"	"647107"
"7405"	"1"	"1"	"1.578570e-01"	"7405"
"3996"	"1"	"1"	"4.510225e-01"	"3996"
"80775"	"1"	"1"	"1.305348e-02"	"80775"
"100507642"	"1"	"1"	"3.313503e-01"	"100507642"
"388695"	"1"	"1"	"3.612376e-02"	"388695"
"317649"	"1"	"1"	"2.871180e-01"	"317649"
"105372793"	"1"	"1"	"1.473820e-01"	"105372793"
"4122"	"1"	"1"	"2.325459e-05"	"4122"
"2180"	"1"	"1"	"3.293550e-03"	"2180"
"10645"	"1"	"1"	"1.071734e-02"	"10645"
"27258"	"1"	"1"	"3.553481e-01"	"27258"
"6835"	"1"	"1"	"2.644472e-01"	"6835"
"54790"	"1"	"1"	"1.705286e-01"	"54790"
"8602"	"1"	"1"	"9.267348e-03"	"8602"
"3178"	"1"	"1"	"1.681344e-02"	"3178"
"337876"	"1"	"1"	"1.571442e-01"	"337876"
"1"	"1"	"1"	"1.003612e-02"	"1"
"54892"	"1"	"1"	"6.886132e-03"	"54892"
"157769"	"1"	"1"	"4.477501e-03"	"157769"
"3551"	"1"	"1"	"2.185766e-05"	"3551"
"2313"	"1"	"1"	"3.005056e-02"	"2313"
"23192"	"1"	"1"	"1.573937e-02"	"23192"
"57045"	"1"	"1"	"2.263426e-12"	"57045"
"23025"	"1"	"1"	"3.158999e-01"	"23025"
"10178"	"1"	"1"	"1.297007e-03"	"10178"
"1381"	"1"	"1"	"2.140217e-01"	"1381"
"79674"	"1"	"1"	"2.891800e-01"	"79674"
"4504"	"1"	"1"	"4.080443e-01"	"4504"
"153469"	"1"	"1"	"2.997734e-01"	"153469"
"84617"	"1"	"1"	"1.583599e-05"	"84617"
"23548"	"1"	"1"	"4.641389e-04"	"23548"
"196740"	"1"	"1"	"3.752035e-01"	"196740"
"122651"	"1"	"1"	"3.366532e-01"	"122651"
"100506526"	"1"	"1"	"4.441279e-01"	"100506526"
"6334"	"1"	"1"	"1.554619e-04"	"6334"
"5252"	"1"	"1"	"2.782886e-03"	"5252"
"10541"	"1"	"1"	"7.609608e-04"	"10541"
"8784"	"1"	"1"	"4.449518e-04"	"8784"
"84839"	"1"	"1"	"1.788794e-01"	"84839"
"91612"	"1"	"1"	"2.175967e-01"	"91612"
"9909"	"1"	"1"	"7.465421e-03"	"9909"
"8590"	"1"	"1"	"1.839076e-01"	"8590"
"100131825"	"1"	"1"	"3.657469e-01"	"100131825"
"51606"	"1"	"1"	"4.993949e-01"	"51606"
"153562"	"1"	"1"	"4.324946e-01"	"153562"
"8761"	"1"	"1"	"8.678077e-02"	"8761"
"643911"	"1"	"1"	"8.259454e-02"	"643911"
"123720"	"1"	"1"	"2.192956e-02"	"123720"
"26127"	"1"	"1"	"4.672618e-03"	"26127"
"89890"	"1"	"1"	"5.158160e-03"	"89890"
"7464"	"1"	"1"	"1.890376e-03"	"7464"
"441476"	"1"	"1"	"3.423023e-05"	"441476"
"352961"	"1"	"1"	"7.198911e-05"	"352961"
"8301"	"1"	"1"	"3.462542e-01"	"8301"
"2771"	"1"	"1"	"3.531315e-07"	"2771"
"65264"	"1"	"1"	"4.059166e-01"	"65264"
"55198"	"1"	"1"	"4.220982e-06"	"55198"
"100505918"	"1"	"1"	"1.911386e-01"	"100505918"
"138046"	"1"	"1"	"4.946582e-01"	"138046"
"164832"	"1"	"1"	"2.138399e-01"	"164832"
"116841"	"1"	"1"	"3.878137e-03"	"116841"
"8908"	"1"	"1"	"8.153362e-03"	"8908"
"253970"	"1"	"1"	"4.578612e-01"	"253970"
"6001"	"1"	"1"	"2.058919e-02"	"6001"
"10748"	"1"	"1"	"7.903842e-03"	"10748"
"57690"	"1"	"1"	"2.895384e-01"	"57690"
"1024"	"1"	"1"	"2.591787e-01"	"1024"
"55216"	"1"	"1"	"3.300987e-03"	"55216"
"3945"	"1"	"1"	"7.901099e-05"	"3945"
"7385"	"1"	"1"	"2.154253e-01"	"7385"
"203238"	"1"	"1"	"1.075652e-03"	"203238"
"55971"	"1"	"1"	"8.302674e-04"	"55971"
"168741"	"1"	"1"	"4.752805e-02"	"168741"
"154796"	"1"	"1"	"1.651117e-02"	"154796"
"79949"	"1"	"1"	"2.937777e-01"	"79949"
"84299"	"1"	"1"	"1.604635e-03"	"84299"
"56339"	"1"	"1"	"1.866958e-06"	"56339"
"6650"	"1"	"1"	"3.124461e-01"	"6650"
"57460"	"1"	"1"	"7.088461e-10"	"57460"
"64093"	"1"	"1"	"3.999066e-01"	"64093"
"80271"	"1"	"1"	"7.760196e-04"	"80271"
"4708"	"1"	"1"	"1.021112e-04"	"4708"
"25950"	"1"	"1"	"9.238323e-02"	"25950"
"10713"	"1"	"1"	"5.446107e-08"	"10713"
"5589"	"1"	"1"	"1.022371e-06"	"5589"
"397"	"1"	"1"	"6.231001e-04"	"397"
"157638"	"1"	"1"	"3.254438e-05"	"157638"
"5241"	"1"	"1"	"3.947072e-04"	"5241"
"23199"	"1"	"1"	"2.801068e-01"	"23199"
"8493"	"1"	"1"	"2.336726e-01"	"8493"
"231"	"1"	"1"	"4.479535e-03"	"231"
"30968"	"1"	"1"	"1.742087e-02"	"30968"
"23623"	"1"	"1"	"1.463286e-02"	"23623"
"57554"	"1"	"1"	"2.078094e-01"	"57554"
"256126"	"1"	"1"	"1.558551e-01"	"256126"
"400500"	"1"	"1"	"1.126437e-02"	"400500"
"2215"	"1"	"1"	"2.955486e-01"	"2215"
"57469"	"1"	"1"	"2.854499e-01"	"57469"
"401505"	"1"	"1"	"4.172257e-01"	"401505"
"55742"	"1"	"1"	"7.019955e-04"	"55742"
"51161"	"1"	"1"	"2.658638e-04"	"51161"
"59345"	"1"	"1"	"3.941514e-01"	"59345"
"51167"	"1"	"1"	"1.903477e-01"	"51167"
"6241"	"1"	"1"	"2.060027e-15"	"6241"
"9022"	"1"	"1"	"2.344112e-03"	"9022"
"9962"	"1"	"1"	"1.851608e-03"	"9962"
"11243"	"1"	"1"	"4.555905e-08"	"11243"
"10845"	"1"	"1"	"1.047110e-02"	"10845"
"3827"	"1"	"1"	"4.057808e-05"	"3827"
"6574"	"1"	"1"	"1.903154e-06"	"6574"
"4924"	"1"	"1"	"4.453348e-01"	"4924"
"85446"	"1"	"1"	"3.471473e-01"	"85446"
"160762"	"1"	"1"	"3.119973e-04"	"160762"
"10875"	"1"	"1"	"2.592701e-01"	"10875"
"101929536"	"1"	"1"	"2.008078e-01"	"101929536"
"55705"	"1"	"1"	"7.060292e-04"	"55705"
"79101"	"1"	"1"	"1.129846e-04"	"79101"
"1103"	"1"	"1"	"2.995024e-01"	"1103"
"140690"	"1"	"1"	"3.774584e-01"	"140690"
"84945"	"1"	"1"	"3.492354e-01"	"84945"
"2098"	"1"	"1"	"3.368142e-01"	"2098"
"165631"	"1"	"1"	"8.612648e-03"	"165631"
"23595"	"1"	"1"	"3.913935e-03"	"23595"
"51172"	"1"	"1"	"2.386491e-02"	"51172"
"6649"	"1"	"1"	"2.865147e-03"	"6649"
"7005"	"1"	"1"	"2.969574e-09"	"7005"
"57647"	"1"	"1"	"9.759712e-04"	"57647"
"79413"	"1"	"2"	"3.150180e-03"	"79413"
"54331"	"1"	"1"	"1.128122e-04"	"54331"
"8195"	"1"	"1"	"2.280864e-01"	"8195"
"101927790"	"1"	"1"	"3.478296e-01"	"101927790"
"148213"	"1"	"1"	"5.580604e-04"	"148213"
"54443"	"1"	"1"	"4.801351e-03"	"54443"
"6888"	"1"	"1"	"2.782792e-01"	"6888"
"51179"	"1"	"1"	"4.797991e-01"	"51179"
"84553"	"1"	"2"	"1.905135e-01"	"84553"
"23528"	"1"	"1"	"2.520042e-04"	"23528"
"23518"	"1"	"1"	"4.823217e-04"	"23518"
"9960"	"1"	"1"	"1.299614e-05"	"9960"
"28987"	"1"	"1"	"1.345612e-01"	"28987"
"85865"	"1"	"1"	"3.709166e-03"	"85865"
"11211"	"1"	"1"	"3.306268e-01"	"11211"
"64284"	"1"	"1"	"7.152006e-07"	"64284"
"10026"	"1"	"1"	"6.770620e-05"	"10026"
"23026"	"1"	"1"	"4.416825e-03"	"23026"
"341405"	"1"	"1"	"4.352717e-01"	"341405"
"11034"	"1"	"1"	"1.281323e-04"	"11034"
"55753"	"1"	"1"	"9.230471e-04"	"55753"
"56647"	"1"	"1"	"1.366798e-05"	"56647"
"23386"	"1"	"1"	"6.347116e-03"	"23386"
"203"	"1"	"1"	"2.052408e-03"	"203"
"4956"	"1"	"1"	"2.531685e-01"	"4956"
"27284"	"1"	"1"	"2.891015e-01"	"27284"
"29090"	"1"	"1"	"1.959624e-03"	"29090"
"54998"	"1"	"1"	"1.324081e-03"	"54998"
"285753"	"1"	"1"	"2.352834e-03"	"285753"
"9726"	"1"	"1"	"5.760274e-03"	"9726"
"57761"	"1"	"1"	"3.923083e-06"	"57761"
"91252"	"1"	"1"	"6.695706e-05"	"91252"
"56344"	"1"	"1"	"4.552955e-01"	"56344"
"226"	"1"	"1"	"3.482736e-01"	"226"
"64236"	"1"	"1"	"1.314992e-04"	"64236"
"90204"	"1"	"1"	"1.650628e-03"	"90204"
"7673"	"1"	"1"	"2.522850e-01"	"7673"
"51096"	"1"	"1"	"3.018859e-01"	"51096"
"79981"	"1"	"1"	"4.251687e-01"	"79981"
"347902"	"1"	"1"	"1.856189e-01"	"347902"
"150771"	"1"	"1"	"2.198423e-04"	"150771"
"991"	"1"	"1"	"3.669823e-13"	"991"
"6195"	"1"	"1"	"4.060765e-01"	"6195"
"2948"	"1"	"1"	"2.361411e-04"	"2948"
"10221"	"1"	"1"	"1.019267e-06"	"10221"
"65083"	"1"	"1"	"3.716796e-01"	"65083"
"55486"	"1"	"1"	"7.236785e-03"	"55486"
"327"	"1"	"1"	"1.230949e-01"	"327"
"28652"	"1"	"1"	"2.676231e-03"	"28652"
"5453"	"1"	"1"	"4.083036e-05"	"5453"
"9158"	"1"	"1"	"1.371021e-03"	"9158"
"25946"	"1"	"1"	"2.649884e-03"	"25946"
"64981"	"1"	"1"	"2.383325e-03"	"64981"
"2036"	"1"	"1"	"2.583278e-05"	"2036"
"56341"	"1"	"1"	"3.099737e-01"	"56341"
"3355"	"1"	"1"	"2.750745e-01"	"3355"
"23019"	"1"	"1"	"5.307446e-04"	"23019"
"201254"	"1"	"1"	"5.134711e-05"	"201254"
"6662"	"1"	"1"	"8.529166e-04"	"6662"
"78986"	"1"	"1"	"8.529166e-04"	"78986"
"8772"	"1"	"1"	"4.462485e-06"	"8772"
"9752"	"1"	"1"	"1.340358e-02"	"9752"
"641467"	"1"	"1"	"4.086560e-01"	"641467"
"6801"	"1"	"1"	"4.588043e-01"	"6801"
"9842"	"1"	"1"	"2.752847e-02"	"9842"
"64746"	"1"	"1"	"2.474261e-03"	"64746"
"23649"	"1"	"1"	"1.112789e-02"	"23649"
"79894"	"1"	"1"	"6.698171e-05"	"79894"
"400831"	"1"	"1"	"3.354114e-01"	"400831"
"645369"	"1"	"1"	"4.739275e-01"	"645369"
"5010"	"1"	"1"	"4.798693e-01"	"5010"
"54089"	"1"	"1"	"1.353783e-03"	"54089"
"23221"	"1"	"1"	"1.866670e-05"	"23221"
"285492"	"1"	"1"	"4.891721e-01"	"285492"
"84364"	"1"	"1"	"1.667070e-04"	"84364"
"253260"	"1"	"1"	"3.699440e-03"	"253260"
"23581"	"1"	"1"	"2.893419e-03"	"23581"
"9875"	"1"	"1"	"1.492145e-02"	"9875"
"23564"	"1"	"1"	"1.104108e-03"	"23564"
"5049"	"1"	"1"	"6.608225e-03"	"5049"
"10538"	"1"	"1"	"1.015107e-06"	"10538"
"100507459"	"1"	"1"	"4.255822e-01"	"100507459"
"2201"	"1"	"1"	"3.957279e-01"	"2201"
"1628"	"1"	"1"	"3.663307e-01"	"1628"
"6259"	"1"	"1"	"3.057544e-04"	"6259"
"285016"	"1"	"1"	"1.171192e-04"	"285016"
"8508"	"1"	"1"	"3.027739e-01"	"8508"
"6402"	"1"	"1"	"8.730869e-03"	"6402"
"3128"	"1"	"1"	"2.477576e-01"	"3128"
"23414"	"1"	"1"	"2.412014e-01"	"23414"
"23242"	"1"	"1"	"3.075315e-04"	"23242"
"29110"	"1"	"1"	"1.802687e-02"	"29110"
"51390"	"1"	"1"	"4.057808e-05"	"51390"
"79838"	"1"	"1"	"9.451035e-06"	"79838"
"120"	"1"	"1"	"4.628115e-03"	"120"
"83544"	"1"	"1"	"2.279136e-01"	"83544"
"5298"	"1"	"1"	"2.660001e-03"	"5298"
"27316"	"1"	"1"	"2.115718e-02"	"27316"
"23480"	"1"	"1"	"7.962971e-03"	"23480"
"23216"	"1"	"1"	"1.036666e-03"	"23216"
"8294"	"1"	"1"	"8.779386e-04"	"8294"
"53358"	"1"	"1"	"4.074438e-01"	"53358"
"131544"	"1"	"1"	"6.520690e-04"	"131544"
"116"	"1"	"1"	"3.898222e-01"	"116"
"11235"	"1"	"1"	"1.881450e-01"	"11235"
"101927967"	"1"	"1"	"3.799636e-01"	"101927967"
"100507140"	"1"	"1"	"3.820728e-01"	"100507140"
"57626"	"1"	"1"	"3.113686e-01"	"57626"
"64582"	"1"	"1"	"4.698836e-03"	"64582"
"284119"	"1"	"1"	"6.586889e-02"	"284119"
"152195"	"1"	"1"	"3.365035e-01"	"152195"
"8728"	"1"	"1"	"5.800669e-03"	"8728"
"150365"	"1"	"1"	"2.146587e-01"	"150365"
"64288"	"1"	"1"	"2.102055e-02"	"64288"
"101927362"	"1"	"1"	"4.483433e-01"	"101927362"
"79134"	"1"	"1"	"4.566464e-01"	"79134"
"1506"	"1"	"1"	"1.046533e-04"	"1506"
"5705"	"1"	"1"	"6.728245e-03"	"5705"
"130502"	"1"	"1"	"2.100495e-05"	"130502"
"9527"	"1"	"1"	"3.003830e-01"	"9527"
"55802"	"1"	"1"	"1.172899e-02"	"55802"
"1399"	"1"	"1"	"1.079185e-02"	"1399"
"6573"	"1"	"1"	"1.644317e-03"	"6573"
"10208"	"1"	"1"	"3.161438e-01"	"10208"
"55165"	"1"	"1"	"2.596039e-08"	"55165"
"91300"	"1"	"1"	"1.678754e-06"	"91300"
"6903"	"1"	"1"	"3.997841e-01"	"6903"
"27178"	"1"	"1"	"3.783004e-02"	"27178"
"5594"	"1"	"1"	"3.494783e-01"	"5594"
"150684"	"1"	"1"	"7.672640e-03"	"150684"
"26097"	"1"	"1"	"4.130546e-01"	"26097"
"8836"	"1"	"1"	"1.401654e-01"	"8836"
"767"	"1"	"1"	"3.303882e-04"	"767"
"143888"	"1"	"1"	"1.001069e-01"	"143888"
"158787"	"1"	"1"	"3.309506e-01"	"158787"
"1907"	"1"	"1"	"3.219788e-01"	"1907"
"246329"	"1"	"1"	"2.796559e-03"	"246329"
"85415"	"1"	"1"	"1.427207e-03"	"85415"
"10274"	"1"	"1"	"2.227065e-03"	"10274"
"51428"	"1"	"1"	"2.461175e-03"	"51428"
"51177"	"1"	"1"	"2.245696e-03"	"51177"
"894"	"1"	"1"	"4.211948e-10"	"894"
"10634"	"1"	"1"	"1.414958e-01"	"10634"
"84221"	"1"	"1"	"3.133758e-01"	"84221"
"64434"	"1"	"1"	"3.929500e-01"	"64434"
"101926978"	"1"	"1"	"3.691270e-01"	"101926978"
"114885"	"1"	"1"	"3.516171e-05"	"114885"
"9730"	"1"	"1"	"8.729050e-06"	"9730"
"646522"	"1"	"1"	"4.609547e-01"	"646522"
"147081"	"1"	"1"	"8.893893e-03"	"147081"
"4943"	"1"	"1"	"8.359810e-05"	"4943"
"8766"	"1"	"1"	"5.811314e-04"	"8766"
"254531"	"1"	"1"	"1.447513e-04"	"254531"
"100129387"	"1"	"1"	"3.099737e-01"	"100129387"
"7982"	"1"	"1"	"1.387174e-04"	"7982"
"7710"	"1"	"1"	"4.364883e-06"	"7710"
"4238"	"1"	"1"	"7.503839e-04"	"4238"
"400759"	"1"	"1"	"3.901246e-01"	"400759"
"4090"	"1"	"1"	"3.599440e-01"	"4090"
"550643"	"1"	"1"	"3.194272e-03"	"550643"
"55084"	"1"	"1"	"2.746232e-05"	"55084"
"101928578"	"1"	"1"	"1.055199e-02"	"101928578"
"57017"	"1"	"1"	"3.663710e-01"	"57017"
"1486"	"1"	"1"	"6.748183e-03"	"1486"
"22979"	"1"	"1"	"2.573813e-01"	"22979"
"83879"	"1"	"1"	"9.704729e-14"	"83879"
"9896"	"1"	"1"	"1.072613e-02"	"9896"
"85478"	"1"	"1"	"3.860539e-01"	"85478"
"1798"	"1"	"1"	"5.020854e-05"	"1798"
"182"	"1"	"1"	"1.525003e-01"	"182"
"101928123"	"1"	"1"	"3.629561e-01"	"101928123"
"6730"	"1"	"1"	"3.186745e-01"	"6730"
"7148"	"1"	"1"	"1.394929e-02"	"7148"
"116444"	"1"	"1"	"1.180979e-02"	"116444"
"2523"	"1"	"1"	"1.939722e-03"	"2523"
"23704"	"1"	"1"	"2.895384e-01"	"23704"
"29906"	"1"	"1"	"1.924828e-01"	"29906"
"51105"	"1"	"1"	"4.139465e-03"	"51105"
"3836"	"1"	"2"	"2.699546e-01"	"3836"
"54888"	"1"	"1"	"2.712080e-03"	"54888"
"4810"	"1"	"1"	"3.497067e-03"	"4810"
"50863"	"1"	"1"	"3.726153e-01"	"50863"
"57515"	"1"	"1"	"2.554434e-01"	"57515"
"84937"	"1"	"1"	"6.127459e-05"	"84937"
"10865"	"1"	"1"	"1.830956e-01"	"10865"
"9553"	"1"	"1"	"3.094641e-01"	"9553"
"115939"	"1"	"1"	"4.918646e-01"	"115939"
"54813"	"1"	"1"	"1.208054e-02"	"54813"
"57162"	"1"	"1"	"1.481516e-01"	"57162"
